"spce_id","examin_realm_se_code_nm","spcs_lcnm","spcs_scncenm","examin_year","examin_begin_de","examin_end_de","geom"
"007000000000621266",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2018",,,POINT (315114.9793999996 493078.54700000025)
"007000000000621267",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2018",,,POINT (316764.8454 494105.7644999996)
"007000000000621268",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2015",,,POINT (186241.5558000002 420221.3315999992)
"007000000000621270",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2015",,,POINT (187489.89680000022 421668.21869999915)
"007000000000621274",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2018",,,POINT (301598.8797000004 511473.3613000009)
"007000000000621276",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2018",,,POINT (301598.8797000004 511473.3613000009)
"007000000000621293",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (286648.88570000045 332500.0610000007)
"007000000000621277",양서파충류,도마뱀,"Scincella vandenburghi (Schmidt, 1927)","2018",,,POINT (301598.8797000004 511473.3613000009)
"007000000000621279",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2018",,,POINT (306948.0236999998 508687.03539999947)
"007000000000621280",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2018",,,POINT (305800.81350000016 505329.75049999915)
"007000000000621281",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2018",,,POINT (305800.81350000016 505329.75049999915)
"007000000000621282",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2018",,,POINT (297682.97640000004 514948.5273000002)
"007000000000621285",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2018",,,POINT (298698.03920000046 510554.1428999994)
"007000000000621287",양서파충류,도마뱀,"Scincella vandenburghi (Schmidt, 1927)","2018",,,POINT (298698.03920000046 510554.1428999994)
"007000000000621289",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2014",,,POINT (280979.0530000003 331363.5661999993)
"007000000000621290",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2014",,,POINT (280979.0530000003 331363.5661999993)
"007000000000621291",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (280979.0530000003 331363.5661999993)
"007000000000621294",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2014",,,POINT (286648.88570000045 332500.0610000007)
"007000000000621295",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2014",,,POINT (286648.88570000045 332500.0610000007)
"007000000000621297",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2014",,,POINT (282740.89969999995 334094.7168000005)
"007000000000621298",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (282740.89969999995 334094.7168000005)
"007000000000621299",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2014",,,POINT (282740.89969999995 334094.7168000005)
"007000000000621300",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2016",,,POINT (286269.6732000001 339123.2404999994)
"007000000000621301",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2016",,,POINT (286269.6732000001 339123.2404999994)
"007000000000621302",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2016",,,POINT (286269.6732000001 339123.2404999994)
"007000000000621303",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2014",,,POINT (273920.73539999966 330862.5803999994)
"007000000000621304",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (273920.73539999966 330862.5803999994)
"007000000000621306",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2014",,,POINT (273920.73539999966 330862.5803999994)
"007000000000621307",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2014",,,POINT (275782.33220000006 333879.74259999953)
"007000000000621308",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2014",,,POINT (275782.33220000006 333879.74259999953)
"007000000000621309",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (275782.33220000006 333879.74259999953)
"007000000000621311",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2014",,,POINT (275782.33220000006 333879.74259999953)
"007000000000621312",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2014",,,POINT (273126.26389999967 334483.84300000034)
"007000000000621313",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2014",,,POINT (273126.26389999967 334483.84300000034)
"007000000000621314",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2014",,,POINT (273126.26389999967 334483.84300000034)
"007000000000621315",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (273126.26389999967 334483.84300000034)
"007000000000621317",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2014",,,POINT (273126.26389999967 334483.84300000034)
"007000000000621319",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2014",,,POINT (278188.36760000046 338429.08689999953)
"007000000000621320",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2014",,,POINT (278188.36760000046 338429.08689999953)
"007000000000621321",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (278188.36760000046 338429.08689999953)
"007000000000621323",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2014",,,POINT (274080.3678000001 339109.01689999923)
"007000000000621324",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (274080.3678000001 339109.01689999923)
"007000000000621325",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2014",,,POINT (274080.3678000001 339109.01689999923)
"007000000000621326",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2014",,,POINT (282645.98280000035 339304.3632999994)
"007000000000621327",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (282645.98280000035 339304.3632999994)
"007000000000621328",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2014",,,POINT (282645.98280000035 339304.3632999994)
"007000000000621329",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2014",,,POINT (282645.98280000035 339304.3632999994)
"007000000000621330",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2014",,,POINT (201698.13200000022 588231.5477000009)
"007000000000621331",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2014",,,POINT (201698.13200000022 588231.5477000009)
"007000000000621332",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (201698.13200000022 588231.5477000009)
"007000000000621333",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2014",,,POINT (201698.13200000022 588231.5477000009)
"007000000000621335",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2014",,,POINT (201698.13200000022 588231.5477000009)
"007000000000621336",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2014",,,POINT (201698.13200000022 588231.5477000009)
"007000000000621337",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (201698.13200000022 588231.5477000009)
"007000000000621338",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2014",,,POINT (201698.13200000022 588231.5477000009)
"007000000000621340",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2014",,,POINT (199380.51279999968 589481.0833999999)
"007000000000621341",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2014",,,POINT (199380.51279999968 589481.0833999999)
"007000000000621342",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2014",,,POINT (199380.51279999968 589481.0833999999)
"007000000000621345",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2014",,,POINT (199380.51279999968 589481.0833999999)
"007000000000621346",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2014",,,POINT (199380.51279999968 589481.0833999999)
"007000000000621347",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2014",,,POINT (199380.51279999968 589481.0833999999)
"007000000000621350",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2014",,,POINT (199276.54590000026 591298.8543999996)
"007000000000621351",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2014",,,POINT (199276.54590000026 591298.8543999996)
"007000000000621353",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2014",,,POINT (199276.54590000026 591298.8543999996)
"007000000000621354",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2014",,,POINT (199276.54590000026 591298.8543999996)
"007000000000621384",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2014",,,POINT (193663.82569999993 597698.9482000005)
"007000000000621355",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2014",,,POINT (199276.54590000026 591298.8543999996)
"007000000000621357",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2014",,,POINT (199276.54590000026 591298.8543999996)
"007000000000621358",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2014",,,POINT (202032.2433000002 591603.0897000004)
"007000000000621359",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2014",,,POINT (202032.2433000002 591603.0897000004)
"007000000000621360",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (202032.2433000002 591603.0897000004)
"007000000000621361",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2014",,,POINT (202032.2433000002 591603.0897000004)
"007000000000621362",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2014",,,POINT (202032.2433000002 591603.0897000004)
"007000000000621363",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2014",,,POINT (202032.2433000002 591603.0897000004)
"007000000000621364",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2014",,,POINT (202032.2433000002 591603.0897000004)
"007000000000621365",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (202032.2433000002 591603.0897000004)
"007000000000621366",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2014",,,POINT (202032.2433000002 591603.0897000004)
"007000000000621367",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2014",,,POINT (202032.2433000002 591603.0897000004)
"007000000000621368",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2014",,,POINT (204480.93090000004 594579.7368000001)
"007000000000621369",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (204480.93090000004 594579.7368000001)
"007000000000621370",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2014",,,POINT (204480.93090000004 594579.7368000001)
"007000000000621373",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2014",,,POINT (204480.93090000004 594579.7368000001)
"007000000000621374",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (204480.93090000004 594579.7368000001)
"007000000000621375",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2014",,,POINT (204480.93090000004 594579.7368000001)
"007000000000621379",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2014",,,POINT (202558.47090000007 596633.2196999993)
"007000000000621383",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2014",,,POINT (193663.82569999993 597698.9482000005)
"007000000000621385",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (193663.82569999993 597698.9482000005)
"007000000000621386",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2014",,,POINT (193663.82569999993 597698.9482000005)
"007000000000621388",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2014",,,POINT (193664.52880000044 597699.2807)
"007000000000621389",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2014",,,POINT (193664.52880000044 597699.2807)
"007000000000621390",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (193664.52880000044 597699.2807)
"007000000000621391",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2014",,,POINT (193664.52880000044 597699.2807)
"007000000000621394",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2014",,,POINT (196981.2171 597910.1638999991)
"007000000000621398",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2014",,,POINT (196980.9539999999 597911.3849)
"007000000000621399",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2014",,,POINT (196980.9539999999 597911.3849)
"007000000000621400",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (196980.9539999999 597911.3849)
"007000000000621402",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2014",,,POINT (196980.9539999999 597911.3849)
"007000000000621405",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2014",,,POINT (202193.80700000003 598305.1583999991)
"007000000000621406",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2014",,,POINT (202193.80700000003 598305.1583999991)
"007000000000621407",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (202193.80700000003 598305.1583999991)
"007000000000621408",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2014",,,POINT (202193.80700000003 598305.1583999991)
"007000000000621411",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2014",,,POINT (202193.80700000003 598305.1583999991)
"007000000000621414",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2014",,,POINT (202193.80700000003 598305.1583999991)
"007000000000621415",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2014",,,POINT (202193.80700000003 598305.1583999991)
"007000000000621416",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (202193.80700000003 598305.1583999991)
"007000000000621417",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2014",,,POINT (202193.80700000003 598305.1583999991)
"007000000000621420",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2014",,,POINT (197757.39769999962 598486.4284000006)
"007000000000621421",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2014",,,POINT (197757.39769999962 598486.4284000006)
